task_type,input_text,aux_text,label
TONE_POLARITY,"There is little doubt that Alice in Chains was, and now is again one of the greatest rock bands of all time. The music has multitudinous positive aspects. A lot of the songs are available elsewhere but if you want a good look at the finest music that ever made the recording studio, look here. The music will grab you and shake your soul. Jerry Cantrell is one of the most incredible musicians to approach hard rock and his stuff is way beyond simple boom cha boom cha.. It freakin' rocks! I've got everything they ever released, and some things they didn't. Hard rock and yet beautiful, soulful, alive and breathing fire, stunning! I still give this a regular listen. It's BIG stuff! I'm listenin to it right now. Damn.. I'm gonna start weeping...",,1.0
TONE_POLARITY,"I definitely am a huge fan of video game for my Nintendo Gamecube. Nevertheles, I also do know when a additional accessory can be a absolutely big waste of money. That has been the case with this small and portable monitor for the Nintendo Gamecube. The device happens to be convient add-on, but it really isn't worth the money that it is made out to be. Although it would be great if you were playing the Gamecube during a road trip, but to be honest with you, it isn't worth the money it is made out to be. Instead, I honestly would rather place my Gamecube into my home, and connect it to my television.Price: D-Monitor: C-Convience: D-Overall: D 1/2-",,0.0
TONE_POLARITY,"This battery is a good choice to use on a 6-volt, pre-1970, slash-2 vintage BMW motorcycle ([...]). The ""S"" plug allows easy charging of the battery with a 6-volt Battery Tender, also available from Amazon.",,1.0
PAWS,"Only the sara of the south was governed effectively , the nominal presence in the French north and east was Islamic .","Only the sara of the South was governed effectively , the French presence in the Islamic North and East was nominal .",0.0
TONE_POLARITY,"These CDs go right along with the ""That'll Flat Git It"" set for great listening. Roots Rock at its best. For the fan, this is new stuff. We've all heard the ""hits"" a zillion times and yearn for more new music. This is the good stuff.",,1.0
STS,'Whitey' Bulger's girlfriend gets 8 years,"Mobster ""Whitey"" Bulger's girlfriend gets 8 years",0.7200000000000001
STS,An old man in a black trench coat standing in a marketplace.,The baby is wearing a red shirt and walking in a plaza.,0.24
PAWS,"Amanda then begins a relationship with Drew , much to the disgust of Peter .","Then a relationship begins with Drew , very much to the disgust of Peter .",0.0
PAWS,"His grandfather , Reverend John Macky , was the first moderator of the Presbyterian General Assembly of New Zealand to marry Edna Graham Allan in Dunedin in 1920 .","His grandfather , Reverend John Macky , was the first moderator of the Presbyterian General Assembly of New Zealand . In 1920 Macky married Edna Graham Allan in Dunedin .",1.0
TONE_POLARITY,"The only possible minus I can think of anyone having with this lens is the barrel distortion at the edges...but frankly, that is one of the reasons I bought it. Great pictures, smooth, crisp focus...good buy!",,1.0
TONE_FORMALITY,That's a super big no - no.,,0.10434782608695653
TONE_POLARITY,This is one of my favorite Jack Lemmon movies! It's a well done story with some great actors. If you like old movies you should try this one!,,1.0
TONE_FORMALITY,It's not that expensive.,,0.3826086956521739
TONE_FORMALITY,Mr. Lincoln stopped and leaned on his hoe.,,0.4869565217391304
STS,peeve So we agree that it came down essentially in freefall?,Do we agree that they came down essentially in freefall?,0.8
PAWS,"For the recording of this album , a new drummer , Dave Traves , joined the band , as were a second guitarist Heyden Wilson .","For the recording of this album , a new drummer , Heyden Wilson , joined the band , as did a second guitarist Dave Traves .",0.0
STS,The man hit the other man with a stick.,The man spanked the other man with a stick.,0.8400000000000001
PAWS,"In 1958 he spoke throughout East Asia and in Ghana , and in 1961 in Northern and Western Europe .",In 1958 he spoke throughout East Asia and Western Europe and in 1961 in Northern Ghana .,0.0
STS,A woman is squeezing some cucumber slices.,A woman is getting doused in green slime.,0.15000000000000002
TONE_POLARITY,"The star rating for this book should read ZERO, but there was no zero option for me to choose! For those already spiritually 'sussed' it offers nothing new. For those who are mildly interested and are just stepping into the world of new ideas and thinking in terms of 'the meaning of life' then this book will probably put you off. There are great books out there that are completely justified in describing themselves as 'life-changing' or 'life-affirming'. Unfortunately, this is most definitely not one of them.",,0.0
TONE_FORMALITY,"When dried, the spice keeps for long periods of time.",,0.6956521739130435
TONE_POLARITY,"Vince Vaughn should be Pete Tyler! Keanu Reeves might be okay, too, but Vince Vaughn would be better. John Cusask already played the guy in 'High Fidelity' who was a loser, by the way, and Pete Tyler is much cooler and better boyfriend material. Everyone should read this book 'cause it's great and then write Vince Vaughn and tell him to do the movie!",,1.0
TONE_FORMALITY,Gentile girls are in a state of niddah (filth) from birth.,,0.6608695652173913
STS,"The rapper's lawyer, Mark Gann, didn't return calls for comment.","The 27-year-old rapper's attorney in the civil matter, Mark Gann, did not return calls for comment.",0.9
TONE_FORMALITY,That's the way it looks to an objective (male) outsider anyway.,,0.7304347826086957
TONE_POLARITY,"The description of ""universal fit"" is misleading. It was much too big for my Hyundai Accent. Plus hard to install. Better off to buy entire shaft assembly.",,0.0
PAWS,"The journey begins from Mumbai to Kolhapur , Sindhudurg via Goa , Ajanta Ellora Caves , Nashik and back .","The journey starts from Mumbai to Kolhapur , Sindhudurg via Goa , Ajanta Ellora , Nashik and back .",1.0
PAWS,Jagtial is a village in the Mallapur district in the state of Telangana in India .,Mallapur is a village and in Jagtial district in the state of Telangana in India .,0.0
STS,the united states and other nato members have refused to ratify the amended treaty. ,the united states and other nato members have refused to do ratify the updates cfe.,0.6400000000000001
PAWS,"The house was bought in 1858 by Sir George Dewhurst of Dunira , who sold it to David Dundas of Lymm , Cheshire in 1864 .","The house was purchased in 1858 by Sir David Dundas of Dunira , who sold it to George Dewhurst from Lymm , Cheshire in 1864 .",0.0
PAWS,Psalm 96 ( Greek numbering : Psalm 95 ) is one of the psalms in the biblical Book of Psalms .,Psalm 96 ( Greek numbering : Psalm 95 ) is one of the Psalms in the Biblical Psalms Book .,1.0
TONE_FORMALITY,"The rape finally stopped, around midnight, after students at a house down the block heard of what was going on and called police.",,0.6956521739130435
PAWS,"Roy Elwood Cohn was born on March 3 , 1922 in San Jose , Costa Rica to Clemencia Montealegre Carazo and Felicia Cohn Montealegre .","Felicia Cohn Montealegre was born on 3rd March 1922 in San Jose , Costa Rica to Clemencia Montealegre Carazo and Roy Elwood Cohn .",0.0
TONE_POLARITY,"One side of the bread is burned and the other side is barely toasted... and this is the regular setting - not bagel. It's nice that there are different functions, but I wish that it toasted evenly. I'll be asking for another brand of toaster for Christmas.",,0.0
STS,Singapore stocks close 0.44 pct lower,Singapore stocks close 0.5 pct higher,0.52
STS,The problem likely will mean corrective changes before the shuttle fleet starts flying again.,He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.,0.8800000000000001
TONE_FORMALITY,"""I would expect the globe to pick up, because I don't think it can go any lower than it's been during the last year,"" he said.",,0.5217391304347826
TONE_FORMALITY,"Well, for a second wedding, you have the wrong idea.",,0.34782608695652173
TONE_FORMALITY,She called Lozano's parents and was told he was on his way.,,0.5217391304347826
