task_type,input_text,aux_text,label
TONE_FORMALITY,Khan owns a travel agency and is president of the Pakistani-American Association of Greater Houston.,,1.0
TONE_FORMALITY,"Karan Horan was hired on May 22, 2001, she never filed Change of Counsel, never performed her duties as my attorney.",,1.8
TONE_FORMALITY,"For more details, please check the following link: http://en.wikipedia.org/wiki/Cricket",,0.8
TONE_FORMALITY,"Contrary to previous studies, lupus patients who receive kidney transplants rarely develop lupus nephritis",,1.2
TONE_FORMALITY,Good luck and Baby dust!,,-2.2
TONE_FORMALITY,Starts staring at me.,,-2.2
TONE_FORMALITY,It's Slutoween which means Wonky hits the streets dressed like a slutty version of something or another.,,-0.2
TONE_FORMALITY,"If they're pro-life, they lose a lot of women voters.",,0.8
TONE_FORMALITY,Hosenki and the Last Shard 145.,,1.5
TONE_FORMALITY,Spoon the sauce over the top.,,0.8
TONE_FORMALITY,"She has been working as a certified nursing assistant to support her four-year-old son but now she is leaning towards a career in the Navy, she said.",,0.8
TONE_FORMALITY,"""I think the RBA has a degree of urgency about it at the moment,"" he says.",,1.2
TONE_FORMALITY,I just bought an Ashley micro suede living room suite.,,-0.4
TONE_FORMALITY,Make sure to put the spoon at the top of her mouth.,,1.0
TONE_FORMALITY,"Video stitching alone, will be worth the ($8) price of entry for many people, but keep in mind that Apple instantly render this app obsolete if they just built decent editing into their OS.",,0.2
TONE_FORMALITY,"""I wish they caught me six years ago, eight years ago.""",,-1.4
TONE_FORMALITY,"Yes, they can and will.",,0.0
TONE_FORMALITY,"Some couldn't muster even that, struggling with the gentle but insidious side-to-side roll of the ship.",,0.8
TONE_FORMALITY,The conservative woman answers that abortion infringes a helpless victim's civil rights.,,0.0
TONE_FORMALITY,"For the North Atlantic basin this season, the ACE Index is 45 percent of its normal level, the weakest season since 1997.",,1.2
TONE_FORMALITY,"Professor David Nutt, then a senior member of the ACMD, publishes research in the Lancet suggesting the classification scheme was flawed and not related to actual evidence of harm caused.",,2.0
TONE_FORMALITY,"You had indicated a while back that if I hit a snag, I should contact you directly.",,0.4
TONE_FORMALITY,"Bank of America (BAC) did that earlier this decade, and as a result, outgoing CEO Ken Lewis (and other top executives) doesn't have an employment contract.",,0.6
TONE_FORMALITY,A map showing the percentages of for all the states is at the Gallup site.,,0.4
TONE_FORMALITY,hope that helps...,,-1.6
TONE_FORMALITY,Do your homework and have fun in your new car!,,-1.4
TONE_FORMALITY,Monitors will be installed to watch for unwanted movement that could cause another failure.,,0.4
TONE_FORMALITY,"After a week in which Ashcroft's complex finances and use of offshore tax havens have come under renewed scrutiny, opposition MPs condemned David Cameron for allowing the peer to attend crucial meetings with Britain's closest and most important ally as the Tories shape foreign policy in preparation for government.",,2.2
TONE_FORMALITY,"Because, haven't you heard...????",,-1.8
TONE_FORMALITY,"""I'm fighting for the heart and soul of the Republican Party,"" Hoffman told The Associated Press last week.",,1.2
TONE_FORMALITY,There is no such thing as global warming.,,-0.2
TONE_FORMALITY,I am confident that in the future she would provide the same high level of service and commitment.,,2.4
TONE_FORMALITY,How much domestic violence is attributed to marijuana abuse?,,0.8
TONE_FORMALITY,** You think you know who your true friends are?,,-1.4
TONE_FORMALITY,He's filed a complaint in U.S. District Court in Yakima seeking citizenship based on his military service and good conduct while living here.,,0.8
TONE_FORMALITY,"On Election Day my name will appear on the ballot, but victory is unlikely.",,1.2
TONE_FORMALITY,"Check out the full article at The Simple Dollar for more ways you can save using your capture tool of choice, and if you've got a great example of how ubiquitous capture has saved you money we want to hear about it in the comments.",,0.4
TONE_FORMALITY,"Investors and charter - school customers, meanwhile, will stay interested only if management companies can prove that kids are learning more in their new schools than they did in their old ones, says R. Keith Gay of Thomas Weisel Partners, one of half a dozen market analysts now following the education companies.",,2.4
TONE_FORMALITY,Easy two points.,,-2.0
TONE_FORMALITY,I'm 47 and just went through one.,,-1.2
TONE_FORMALITY,The opportunity to run as the Republican and Independence Party candidate to represent the 23rd District has been and remains one of the greatest honors of my life.,,0.8
TONE_FORMALITY,"Last year Miami - Dade County had an estimated 1,500 admissions for Sickle Cell patients and these patients spent 12,000 days in the hospital.",,1.75
TONE_FORMALITY,Seems like an Italian word for peppercon.,,-0.4
TONE_FORMALITY,"""It gets you down. You just want to go crawl in a hole sometimes. It's constant and people who haven't gone through this type of problem can't comprehend what it's like.""",,0.0
TONE_FORMALITY,Governor Jeb Bush Executive Office of the Governor,,1.5
TONE_FORMALITY,"""This was an attack not just against a union leader but against the work we do,"" said Norma Patino, an official with COCYP, an umbrella group of peasant and popular organizations.",,-0.8
TONE_FORMALITY,"However, later that afternoon, at a news conference dealing with the spill, Newsom gave a hint of what was to come when asked whether he was going to be in San Francisco for the weekend.",,1.4
TONE_FORMALITY,The new banks will be standard retail banks concentrating on deposits and mortgages.,,-0.6
TONE_FORMALITY,"Officers serving the warrants Thursday discovered two badly decomposed bodies on the third floor of the house, Stacho said.",,0.0
TONE_FORMALITY,Just for that reason.,,-1.8
TONE_FORMALITY,Online streaming through Netflix (Nasdaq: NFLX) is now coming to the PS3.,,-0.4
TONE_FORMALITY,"Since [vampire costume] was one of the top 10 searches this year, we figured we'd check in with the various vampire TV shows and movies to see which is, um, making a killing in the costume race.",,-0.2
TONE_FORMALITY,"""Now, if he doesn't get the economy and the war right, the rest really won't work either, I think, politically. I think he has a chance for success on both grounds.""",,0.2
TONE_FORMALITY,"But given how many musicians we're hearing about these days making exactly these types of things work to the point where they can make a living doing it, you have to begin to realize that something's working.",,0.8
TONE_FORMALITY,Looking forward to hearing from you soon.,,-0.2
TONE_FORMALITY,"And, as always, today I will do what I believe serves their interests best.",,0.2
TONE_FORMALITY,Never moon a werewolf.,,-1.2
TONE_FORMALITY,"""But on every road you have to take a first step, and I've been coming before you for almost 10 years, and I'd really like to take a step.""",,0.0
TONE_FORMALITY,1862 Dr. Richard Gatling patents the machine gun.,,1.2
TONE_FORMALITY,"The Chinese government has said more than 20 people died in the riots, but Tibetans argue that number was much higher.",,1.0
TONE_FORMALITY,Check out my blog.,,-1.8
TONE_FORMALITY,"Her lawyer, Nyan Win, who also is a spokesman for the opposition National League for Democracy, told reporters Saturday that the U.S. embassy in Rangoon is making arrangements with the party for the meeting.",,0.6
TONE_FORMALITY,"On Saturday, district officials confirmed plans to install higher fences around the entire school before next summer, and to firm up security in general - but the challenges will still be steep.",,1.0
TONE_FORMALITY,"""We track tons of stuff - where people die, how many weapons are used, what's the most used weapon in a particular area, what's the longest playthrough for a checkpoint,"" Minkoff said.",,-0.6
TONE_FORMALITY,Porsche 911 GT3 probably the best affordable supercar!,,-1.0
TONE_FORMALITY,A clouded electoral picture would further complicate the Obama administration's efforts to decide whether to send tens of thousands more troops to Afghanistan to battle the Taliban and its al-Qaida allies.,,2.2
TONE_FORMALITY,"Conversion to uric acid, a very large stable molecule.",,2.0
TONE_FORMALITY,I went on a date once with my fiance.,,1.0
TONE_FORMALITY,I guess your graphic card does `nt support directx 9.0 c,,-1.6
TONE_FORMALITY,"* Liz Cheney caused a big stir yesterday by accusing Obama of visiting Dover just for the publicity, and said Bush used to honor fallen soldiers privately.",,1.2
TONE_FORMALITY,"Retail analysts say the longer the economic recovery takes, the more success Wal-Mart will have holding its core customer base and expanding beyond it.",,0.6
TONE_FORMALITY,He figured since we had problems before that this didn't matter.,,-1.6
TONE_FORMALITY,Then immediately change the locks.,,-0.6
TONE_FORMALITY,"He said the United States is working with others in support of the early convening of a U.N. commission of inquiry on the September 28 attack, and backing African mediation led by Burkina Faso President Blas Compaore aimed at moving Guinea to civilian rule through elections.",,1.0
TONE_FORMALITY,"It is where new ideas evolve, thrive and go instinctively based on market power.",,1.0
TONE_FORMALITY,Derr has been active in Houston Heights civic groups and advocates a comprehensive spay and neuter program for stray animals.,,1.8
TONE_FORMALITY,"""This area is not real conducive to the occult,"" said the Rev. Adam Taubert, pastor of First Baptist Church in nearby Hoopeston, where the Witch School operated before moving to Rossville.",,1.2
TONE_FORMALITY,"please get real, we're just as bad don't ya think....",,-2.4
TONE_FORMALITY,The passage of the Comprehensive Test Ban Treaty (CTBT) -- and its restrictions on testing the reliability of current nuclear missiles -- would have made that next to impossible.,,2.5
TONE_FORMALITY,"Put simply, ""Love is Law, Law is Love.""",,0.0
TONE_FORMALITY,"""It's dangerous,"" said Ali Mursidin, an official in Teluk Meranti, a town of 2,500 people.",,1.2
TONE_FORMALITY,I knew that you could.,,-0.75
TONE_FORMALITY,One bright spot for Democrats in this tough atmosphere has been infighting among conservatives and Republicans in that House race.,,0.4
TONE_FORMALITY,There has been speculation that Johnson might be forced to change his request to Nutt to quit if a sufficient number of council members came out in his support.,,1.0
TONE_FORMALITY,"ok, sorry you are haven a bad day.",,-2.6
TONE_FORMALITY,a weak sense of humor?,,-1.5
TONE_FORMALITY,"It seems that young mothers who want to do the right thing and give unborn children a life by giving them up for adoption might now choose a quiet solution, terminating the pregnancies by abortion.",,1.5
TONE_FORMALITY,"I did it, because like I told you before, if I can not advocate for my daughter, than what good am I?",,-0.4
TONE_FORMALITY,"To remove your entire account, please visit our Account Deletion page.",,2.0
TONE_FORMALITY,It merely permits developers to commence and/or complete construction of such developments approved under the variance standard in instances where there is no objection to the specific development order.,,2.4
TONE_FORMALITY,Publicity might have been.,,-2.0
TONE_FORMALITY,Go to borders and buy the United States guide book of U.S. coins.,,0.6
TONE_FORMALITY,"I lost myself in your embrace once more, and that was that.",,0.4
TONE_FORMALITY,I grew up in a Baptist church.,,0.0
TONE_FORMALITY,That is normal.,,0.0
TONE_FORMALITY,That could provide some welcome GOTV support come Tuesday.,,0.8
TONE_FORMALITY,"The departures of the Uighurs occurred after the Supreme Court -- rejecting the administration's position -- said on October 20 that it would hear an appeal by the Uighurs, who argue that they should be released in the United States.",,-0.4
TONE_FORMALITY,"Insiders say Mr Campbell, who was forced to quit No 10 after the death of MoD weapons expert David Kelly, has made several visits to advise Mr Brown on how to combat David Cameron in their weekly Commons clashes.",,2.2
TONE_FORMALITY,CTBTO staff monitor tremors in countries worldwide to uncover illegal nuclear tests.,,0.8
